変更区分,病名管理番号,病名表記,病名表記カナ,採択区分,病名交換用コード,ICD10-2013-1,ICD10-2013-2,予備1,予備2,レセ電算コード,傷病名省略名称,使用分野,変更履歴番号,変更日付,移行先病名管理番号,単独使用禁止区分,保険請求外区分,予備３,予備４
0,20093076,"２型糖尿病性単ニューロパチー","２ガタトウニョウビョウセイタンニューロパチー",1,"QJPF","E114","G590","517",,8845092,"２型糖尿病性単ニューロパチー",1,274,20090301,,"00",0,"",""
0,20093070,"２型糖尿病性中心性網膜症","２ガタトウニョウビョウセイチュウシンセイモウマクショウ",1,"JL92","E113","H360","517",,8845093,"２型糖尿病性中心性網膜症",1,274,20090301,,"00",0,"",""
0,20093082,"２型糖尿病性低血糖性昏睡","２ガタトウニョウビョウセイテイケットウセイコンスイ",1,"RBDB","E110","","517",,8845094,"２型糖尿病性低血糖性昏睡",1,274,20090301,,"00",0,"",""
0,20093066,"２型糖尿病性動脈硬化症","２ガタトウニョウビョウセイドウミャクコウカショウ",1,"MT5H","E115","I798","517",,8845095,"２型糖尿病性動脈硬化症",1,274,20090301,,"00",0,"",""
0,20093067,"２型糖尿病性動脈閉塞症","２ガタトウニョウビョウセイドウミャクヘイソクショウ",1,"HR57","E115","I798","517",,8845096,"２型糖尿病性動脈閉塞症",1,274,20090301,,"00",0,"",""
0,20083644,"２型糖尿病性ニューロパチー","２ガタトウニョウビョウセイニューロパチー",1,"CU7C","E114","G590","517",,8830043,"２型糖尿病性ニューロパチー",1,210,20020601,,"00",0,"",""
0,20090718,"２型糖尿病性白内障","２ガタトウニョウビョウセイハクナイショウ",1,"R65M","E113","H280","517",,8844347,"２型糖尿病性白内障",1,262,20080101,,"00",0,"",""
0,20093083,"２型糖尿病性皮膚障害","２ガタトウニョウビョウセイヒフショウガイ",1,"N8MJ","E116","L998","517",,8845097,"２型糖尿病性皮膚障害",1,274,20090301,,"00",0,"",""
0,20091944,"２型糖尿病性浮腫性硬化症","２ガタトウニョウビョウセイフシュセイコウカショウ",1,"DT6S","E116","L998","517",,8844629,"２型糖尿病性浮腫性硬化症",1,263,20080301,,"00",0,"",""
0,20093064,"２型糖尿病性末梢血管症","２ガタトウニョウビョウセイマッショウケッカンショウ",1,"CE57","E115","I792","517",,8845098,"２型糖尿病性末梢血管症",1,274,20090301,,"00",0,"",""
0,20093065,"２型糖尿病性末梢血管障害","２ガタトウニョウビョウセイマッショウケッカンショウガイ",1,"HKG0","E115","I792","517",,8845099,"２型糖尿病性末梢血管障害",1,274,20090301,,"00",0,"",""
0,20093077,"２型糖尿病性末梢神経障害","２ガタトウニョウビョウセイマッショウシンケイショウガイ",1,"SJ71","E114","G632","517",,8845100,"２型糖尿病性末梢神経障害",1,274,20090301,,"00",0,"",""
0,20083654,"２型糖尿病性ミオパチー","２ガタトウニョウビョウセイミオパチー",1,"SG8K","E114","G736","517",,8830044,"２型糖尿病性ミオパチー",1,210,20020601,,"00",0,"",""
0,20083647,"２型糖尿病性網膜症","２ガタトウニョウビョウセイモウマクショウ",1,"EU2J","E113","H360","517",,8830045,"２型糖尿病性網膜症",1,210,20020601,,"00",0,"",""
0,20097552,"２型尿細管性アシドーシス","２ガタニョウサイカンセイアシドーシス",3,"B99D","N258","","517",,8838518,"２型尿細管性アシドーシス",1,303,20120301,,"00",0,"",""
0,20050225,"ＩＩ型溶血性非球状赤血球性貧血","２ガタヨウケツセイヒキュウジョウセッケッキュウセイヒンケツ",2,"E6GC","D552","","517",,8830046,"ＩＩ型溶血性非球状赤血球性貧血",1,210,20020601,,"00",0,"",""
0,20104909,"２色覚","２シキカク",1,"C9FJ","H535","","517",,8850608,"２色覚",1,506,20210601,,"00",0,"",""
0,20105001,"２対１房室ブロック","２タイ１ボウシツブロック",1,"G679","I441","","517",,8850609,"２対１房室ブロック",1,506,20210601,,"00",0,"",""
0,20103296,"３−ヒドロキシアシルＣｏＡ脱水素酵素欠損症","３−ヒドロキシアシルＣｏＡダッスイソコウソケッソンショウ",1,"HDML","E713","","517",,8851704,"ＨＡＤＨ欠損症",1,516,20250601,,"00",0,"",""
0,20097753,"３−メチルグルタコン酸尿症","３−メチルグルタコンサンニョウショウ",1,"VV2J","E711","","517",,8847143,"３−メチルグルタコン酸尿症",1,305,20120601,,"00",0,"",""
0,20104912,"３型２色覚","３ガタ２シキカク",1,"FHKE","H535","","517",,8850610,"３型２色覚",1,506,20210601,,"00",0,"",""
0,20104916,"３型３色覚","３ガタ３シキカク",1,"GETR","H535","","517",,8850611,"３型３色覚",1,506,20210601,,"00",0,"",""
0,20104919,"３型色覚","３ガタシキカク",1,"UUA4","H535","","517",,8850612,"３型色覚",1,506,20210601,,"00",0,"",""
0,20100533,"３β−水酸化ステロイド脱水素酵素欠損症","３ベータ−スイサンカステロイドダッスイソコウソケッソンショウ",1,"V8KV","E250","","517",,8848179,"３β−水酸化ステロイド脱水素酵素欠損症",1,315,20150101,,"00",0,"",""
0,20103381,"４６ＸＸ性分化疾患","４６ＸＸセイブンカシッカン",1,"M546","Q562","","517",,8849694,"４６ＸＸ性分化疾患",1,500,20190601,,"00",0,"",""
0,20103382,"４６ＸＸ卵精巣性性分化疾患","４６ＸＸランセイソウセイセイブンカシッカン",1,"JFU0","Q991","","517",,8849695,"４６ＸＸ卵精巣性性分化疾患",1,500,20190601,,"00",0,"",""
0,20103374,"４６ＸＹ性分化疾患","４６ＸＹセイブンカシッカン",1,"T3CV","Q561","","517",,8849696,"４６ＸＹ性分化疾患",1,500,20190601,,"00",0,"",""
0,20101151,"４ｐ欠失症候群","４ｐケッシツショウコウグン",1,"QMER","Q933","","517",,8848427,"４ｐ欠失症候群",1,318,20151001,,"00",0,"",""
0,20097618,"４型尿細管性アシドーシス","４ガタニョウサイカンセイアシドーシス",1,"JN3L","E274","","517",,8847066,"４型尿細管性アシドーシス",1,303,20120301,,"00",0,"",""
0,20050030,"４分の１半盲","４ブンノ１ハンモウ",1,"SJGD","H534","","517",,3684023,"４分の１半盲",1,270,20080601,,"00",0,"",""
0,20087712,"４分の３冠過高","４ブンノ３カンカコウ",1,"NSJ2","T888","","517",,8843809,"４分の３冠過高",4,264,20080401,,"00",0,"",""
0,20089233,"４分の３冠粗造","４ブンノ３カンソゾウ",1,"VH1N","T888","","517",,8843810,"４分の３冠粗造",4,264,20080401,,"00",0,"",""
0,20089201,"４分の３冠脱離","４ブンノ３カンダツリ",1,"MRUL","T888","","517",,8843811,"４分の３冠脱離",4,264,20080401,,"00",0,"",""
0,20089229,"４分の３冠低位","４ブンノ３カンテイイ",1,"UQ16","T888","","517",,8843812,"４分の３冠低位",4,264,20080401,,"00",0,"",""
0,20087714,"４分の３冠破損","４ブンノ３カンハソン",1,"A15B","T888","","517",,8843813,"４分の３冠破損",4,264,20080401,,"00",0,"",""
0,20087718,"４分の３冠不適合","４ブンノ３カンフテキゴウ",1,"REFP","T888","","517",,8843814,"４分の３冠不適合",4,264,20080401,,"00",0,"",""
0,20101157,"５ｐ欠失症候群","５ｐケッシツショウコウグン",1,"K5T0","Q934","","517",,8848428,"５ｐ欠失症候群",1,318,20151001,,"00",0,"",""
0,20098113,"５ｑ−症候群","５ｑマイナスショウコウグン",1,"S1E9","D466","","517",,8847270,"５ｑ−症候群",1,306,20121001,,"00",0,"",""
0,20103375,"５アルファ−還元酵素欠損症","５アルファ−カンゲンコウソケッソンショウ",1,"BS5F","E291","","517",,8830049,"５アルファ−還元酵素欠損症",1,500,20190601,,"00",0,"",""
0,20087724,"５分の４冠過高","５ブンノ４カンカコウ",1,"G4ET","T888","","517",,8843815,"５分の４冠過高",4,264,20080401,,"00",0,"",""
0,20089177,"５分の４冠粗造","５ブンノ４カンソゾウ",1,"E227","T888","","517",,8843816,"５分の４冠粗造",4,264,20080401,,"00",0,"",""
0,20089166,"５分の４冠脱離","５ブンノ４カンダツリ",1,"AES6","T888","","517",,8843817,"５分の４冠脱離",4,264,20080401,,"00",0,"",""
0,20089179,"５分の４冠低位","５ブンノ４カンテイイ",1,"ERUV","T888","","517",,8843818,"５分の４冠低位",4,264,20080401,,"00",0,"",""
0,20087726,"５分の４冠破損","５ブンノ４カンハソン",1,"Q269","T888","","517",,8843819,"５分の４冠破損",4,264,20080401,,"00",0,"",""
0,20087730,"５分の４冠不適合","５ブンノ４カンフテキゴウ",1,"JE6G","T888","","517",,8843820,"５分の４冠不適合",4,264,20080401,,"00",0,"",""
0,20102696,"９ｑ３４欠失症候群","９ｑ３４ケッシツショウコウグン",1,"MTGU","Q878","","517",,8849234,"９ｑ３４欠失症候群",1,403,20180101,,"00",0,"",""
0,20107973,"Ａ２０ハプロ不全症","Ａ２０ハプロフゼンショウ",1,"NJRF","D898","","517",,8851705,"Ａ２０ハプロ不全症",1,516,20250601,,"00",0,"",""
0,20050044,"ＡＢＯ因子不適合","ＡＢＯインシフテキゴウ",1,"KJB6","P551","","517",,9996001,"ＡＢＯ因子不適合",1,200,,,"00",0,"",""
0,20050045,"ＡＢＯ因子不適合輸血","ＡＢＯインシフテキゴウユケツ",1,"ET3F","T803","","517",,9996002,"ＡＢＯ因子不適合輸血",1,200,,,"00",0,"",""
0,20050049,"ＡＢＯ溶血性疾患","ＡＢＯヨウケツセイシッカン",1,"L6PB","P551","","517",,7731003,"ＡＢＯ溶血性疾患",1,200,,,"00",0,"",""
0,20050051,"ＡＣＴＨ産生下垂体腺腫","ＡＣＴＨサンセイカスイタイセンシュ",1,"HHSQ","E240","","517",,2273021,"ＡＣＴＨ産生下垂体腺腫",1,210,20020601,,"00",0,"",""
0,20084213,"ＡＣＴＨ産生腫瘍","ＡＣＴＨサンセイシュヨウ",1,"SQ0K","E240","","517",,8841289,"ＡＣＴＨ産生腫瘍",1,210,20020601,,"00",0,"",""
0,20050053,"ＡＣＴＨ単独欠損症","ＡＣＴＨタンドクケッソンショウ",1,"M16R","E230","","517",,2534001,"ＡＣＴＨ単独欠損症",1,200,,,"00",0,"",""
0,20095308,"ＡＣＴＨ分泌低下症","ＡＣＴＨブンピテイカショウ",1,"K6KK","E230","","517",,8846072,"ＡＣＴＨ分泌低下症",1,292,20110101,,"00",0,"",""
0,20050056,"ＡＣバイパス術後","ＡＣバイパスジュツゴ",1,"UNSJ","Z951","","517",,9961003,"ＡＣバイパス術後",1,253,20070101,,"00",0,"",""
0,20080612,"ＡＣバイパス術後機械的合併症","ＡＣバイパスジュツゴキカイテキガッペイショウ",1,"LTBG","T822","","517",,8830052,"ＡＣバイパス術後機械的合併症",1,315,20150101,,"00",0,"",""
0,20102894,"ＡＤＡ２欠損症","ＡＤＡ２ケッソンショウ",1,"SPPN","D898","","517",,8849235,"ＡＤＡ２欠損症",1,403,20180101,,"00",0,"",""
0,20050057,"ＡＤＡ欠乏症","ＡＤＡケツボウショウ",1,"MF9A","D813","","517",,8830053,"ＡＤＡ欠乏症",1,210,20020601,,"00",0,"",""
0,20050058,"ＡＤＨ異常","ＡＤＨイジョウ",1,"A17S","R947","","517",,8830054,"ＡＤＨ異常",1,210,20020601,,"00",0,"",""
0,20093123,"ＡＦＰ高値","ＡＦＰコウチ",1,"RT1N","R772","","517",,8845101,"ＡＦＰ高値",1,274,20090301,,"00",0,"",""
0,20094877,"ＡＨアミロイドーシス","ＡＨアミロイドーシス",1,"G5V4","E858","","517",,8845843,"ＡＨアミロイドーシス",1,291,20101001,,"00",0,"",""
0,20050063,"ＡＩＤＳ","ＡＩＤＳ",3,"QDQU","B24","","517",,2793011,"ＡＩＤＳ",1,200,,,"00",0,"",""
0,20050065,"ＡＩＤＳ関連症候群","ＡＩＤＳカンレンショウコウグン",1,"V7R3","B24","","517",,8830055,"ＡＩＤＳ関連症候群",1,210,20020601,,"00",0,"",""
0,20050066,"ＡＩＤＳ検査陽性","ＡＩＤＳケンサヨウセイ",1,"BM8T","R75","","517",,8830056,"ＡＩＤＳ検査陽性",1,210,20020601,,"00",0,"",""
0,20098093,"ＡＬＫ陰性未分化大細胞リンパ腫","ＡＬＫインセイミブンカダイサイボウリンパシュ",1,"KS53","C847","","517",,8847271,"ＡＬＫ陰性未分化大細胞リンパ腫",1,306,20121001,,"00",0,"",""
0,20098126,"ＡＬＫ融合遺伝子陽性非小細胞肺癌","ＡＬＫユウゴウイデンシヨウセイヒショウサイボウハイガン",1,"D84E","C349","","517",,8847272,"ＡＬＫ融合遺伝子陽性非小細胞肺癌",1,306,20121001,,"00",0,"",""
0,20098389,"ＡＬＫ陽性大細胞型Ｂ細胞性リンパ腫","ＡＬＫヨウセイダイサイボウガタＢサイボウセイリンパシュ",1,"DJ5K","C833","","517",,8847273,"ＡＬＫ陽性大細胞型Ｂ細胞性リンパ腫",1,306,20121001,,"00",0,"",""
0,20098091,"ＡＬＫ陽性未分化大細胞リンパ腫","ＡＬＫヨウセイミブンカダイサイボウリンパシュ",1,"CJ0S","C846","","517",,8847274,"ＡＬＫ陽性未分化大細胞リンパ腫",1,306,20121001,,"00",0,"",""
0,20094878,"ＡＬアミロイドーシス","ＡＬアミロイドーシス",1,"SJP8","E858","","517",,8845844,"ＡＬアミロイドーシス",1,291,20101001,,"00",0,"",""
0,20103622,"ＡＭＥ症候群","ＡＭＥショウコウグン",1,"HP5M","E270","","517",,8849697,"ＡＭＥ症候群",1,500,20190601,,"00",0,"",""
0,20094138,"ＡＮＣＡ関連血管炎","ＡＮＣＡカンレンケッカンエン",1,"RJR8","M318","","517",,8845513,"ＡＮＣＡ関連血管炎",1,282,20100101,,"00",0,"",""
0,20050072,"ＡＮＣＡ関連腎炎","ＡＮＣＡカンレンジンエン",1,"NQ7G","N017","","517",,8848109,"ＡＮＣＡ関連腎炎",1,314,20141001,,"00",0,"",""
0,20101171,"ＡＴＲ−Ｘ症候群","ＡＴＲ−Ｘショウコウグン",1,"MV7J","Q870","F729","517",,8848429,"ＡＴＲ−Ｘ症候群",1,319,20160101,,"00",0,"",""
0,20050077,"ＡＶＭ","ＡＶＭ",2,"B746","Q279","","517",,8830057,"ＡＶＭ",1,210,20020601,,"01",0,"",""
0,20050083,"Ａ型肝炎","Ａガタカンエン",1,"R63G","B159","","517",,701001,"Ａ型肝炎",1,200,,,"00",0,"",""
0,20086779,"Ａ型外斜視","Ａガタガイシャシ",1,"VG8U","H501","","517",,8842305,"Ａ型外斜視",1,231,20041001,,"00",0,"",""
0,20095311,"Ａ型劇症肝炎","Ａガタゲキショウカンエン",1,"EN6R","B150","","517",,8846073,"Ａ型劇症肝炎",1,292,20110101,,"00",0,"",""
0,20050084,"Ａ型食道閉鎖","Ａガタショクドウヘイサ",1,"UH40","Q390","","517",,8830058,"Ａ型食道閉鎖",1,210,20020601,,"00",0,"",""
0,20086899,"Ａ型内斜視","Ａガタナイシャシ",1,"FL44","H500","","517",,8842333,"Ａ型内斜視",1,231,20041001,,"00",0,"",""
0,20107588,"Ａ群β溶血連鎖球菌感染症","Ａグンベータヨウケツレンサキュウキンカンセンショウ",1,"C73T","A491","","517",,8851497,"Ａ群β溶血連鎖球菌感染症",1,514,20240601,,"00",0,"",""
0,20107561,"Ａ群溶血性連鎖球菌咽頭炎","Ａグンヨウケツセイレンサキュウキンイントウエン",1,"SC7C","J020","","517",,8851498,"Ａ群溶血性連鎖球菌咽頭炎",1,514,20240601,,"00",0,"",""
0,20105865,"Ａ群連鎖球菌菌血症","Ａグンレンサキュウキンキンケツショウ",1,"QLKR","A400","","517",,8851032,"Ａ群連鎖球菌菌血症",1,511,20230101,,"00",0,"",""
0,20094141,"Ａ群連鎖球菌敗血症","Ａグンレンサキュウキンハイケツショウ",1,"QF6N","A400","","517",,8845514,"Ａ群連鎖球菌敗血症",1,282,20100101,,"00",0,"",""
