field_name,source_table_name,source_field_name,source_code,source_code_description,source_vocabulary_id,source_domain_id,reccount,stcm,std_mapped,rn,source_concept_id,source_concept_name,source_concept_vocabulary_id,source_concept_domain_id,source_concept_class_id,target_concept_id,target_concept_name,target_concept_vocabulary_id,target_concept_domain_id,target_concept_class_id,target_standard_concept,target_valid_start_date,target_valid_end_date,target_invalid_reason
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1123700J2027,1123700J2027|100326003|エスクレ坐薬 500mg,RINCHU_DRUG,Drug,3,Y,U,1,0,No matching concept,None,Metadata,Undefined,0,No matching concept,None,Metadata,Undefined,,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1124003F1021,1124003F1021||ベンザリン錠2  2mg,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,35154663,Nitrazepam 2 MG Oral Tablet,RxNorm Extension,Drug,Clinical Drug,S,2019-03-11,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1124008F1091,1124008F1091||フルニトラゼパム錠１ｍｇ「ＴＣＫ」,RINCHU_DRUG,Drug,3,Y,U,1,0,No matching concept,None,Metadata,Undefined,0,No matching concept,None,Metadata,Undefined,,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1124009F1185,1124009F1185||ブロチゾラムＭ錠0.25「ＥＭＥＣ」  0.25mg,RINCHU_DRUG,Drug,3,N,N,1,,,,,,,,,,,,,,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1124009F1401,1124009F1401||ブロチゾラム錠０．２５ｍｇ「ＡＦＰ」,RINCHU_DRUG,Drug,3,Y,U,1,0,No matching concept,None,Metadata,Undefined,0,No matching concept,None,Metadata,Undefined,,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1124014F2034,1124014F2034||セパゾン錠2  2mg,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,19063108,cloxazolam 2 MG Oral Tablet,RxNorm,Drug,Clinical Drug,S,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1124017B1129,1124017B1129|100424301|セルシン散 10mg/g,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,35159146,Diazepam 0.01 MG/MG Oral Powder,RxNorm Extension,Drug,Clinical Drug,S,2019-03-11,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1124022F2110,1124022F2110||ロラゼパム錠１ｍｇ「サワイ」,RINCHU_DRUG,Drug,3,Y,U,1,0,No matching concept,None,Metadata,Undefined,0,No matching concept,None,Metadata,Undefined,,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1124023F2050,1124023F2050||アルプラゾラム錠０．８ｍｇ「トーワ」,RINCHU_DRUG,Drug,3,Y,U,1,0,No matching concept,None,Metadata,Undefined,0,No matching concept,None,Metadata,Undefined,,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1124028B1046,1124028B1046|100531801|コントール散 10mg/g,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,35135987,Chlordiazepoxide 0.01 MG/MG Oral Powder,RxNorm Extension,Drug,Clinical Drug,S,2019-03-11,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1124028F1048,1124028F1048|100533204|バランス錠　5mg,RINCHU_DRUG,Drug,3,Y,U,1,0,No matching concept,None,Metadata,Undefined,0,No matching concept,None,Metadata,Undefined,,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1124701J1022,1124701J1022|100560802|（患者限定）ダイアップ坐剤４,RINCHU_DRUG,Drug,3,Y,U,1,0,No matching concept,None,Metadata,Undefined,0,No matching concept,None,Metadata,Undefined,,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1129004Q1031,1129004Q1031|100587503|ﾄﾘｸﾛﾘｰﾙｼﾛｯﾌﾟ 10% (100mg/mL),RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,19004329,triclofos 100 MG/ML Oral Solution,RxNorm,Drug,Clinical Drug,S,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1129006F1030,1129006F1030||塩酸リルマザホン錠1「ＭＥＥＫ」  1mg,RINCHU_DRUG,Drug,3,N,N,1,,,,,,,,,,,,,,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1129009F1300,1129009F1300||ゾルピデム酒石酸塩錠５ｍｇ「日新」,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,40163500,zolpidem tartrate 5 MG Oral Tablet,RxNorm,Drug,Clinical Drug,S,2009-08-02,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1129009F1351,1129009F1351||ゾルピデム酒石酸塩錠５ｍｇ「ＫＭＰ」,RINCHU_DRUG,Drug,3,Y,U,1,0,No matching concept,None,Metadata,Undefined,0,No matching concept,None,Metadata,Undefined,,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1129009F3079,1129009F3079||ゾルピデム酒石酸塩ＯＤ錠５ｍｇ「日医工」,RINCHU_DRUG,Drug,3,Y,U,1,0,No matching concept,None,Metadata,Undefined,0,No matching concept,None,Metadata,Undefined,,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1129010F1036,1129010F1036||エスゾピクロン錠１ｍｇ「ＤＳＥＰ」,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,19112814,eszopiclone 1 MG Oral Tablet,RxNorm,Drug,Clinical Drug,S,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1129010F1079,1129010F1079||エスゾピクロン錠１ｍｇ「ＹＤ」,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,19112814,eszopiclone 1 MG Oral Tablet,RxNorm,Drug,Clinical Drug,S,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1129010F1150,1129010F1150||エスゾピクロン錠１ｍｇ「明治」,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,19112814,eszopiclone 1 MG Oral Tablet,RxNorm,Drug,Clinical Drug,S,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1129010F2148,1129010F2148||エスゾピクロン錠２ｍｇ「ニプロ」,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,757356,eszopiclone 2 MG Oral Tablet,RxNorm,Drug,Clinical Drug,S,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1129010F2156,1129010F2156||エスゾピクロン錠２ｍｇ「明治」,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,757356,eszopiclone 2 MG Oral Tablet,RxNorm,Drug,Clinical Drug,S,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1129010F3136,1129010F3136||エスゾピクロン錠３ｍｇ「日新」,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,757358,eszopiclone 3 MG Oral Tablet,RxNorm,Drug,Clinical Drug,S,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1132002B1060,1132002B1060|100607002|アレビアチン散 100mg/g,RINCHU_DRUG,Drug,3,Y,U,1,0,No matching concept,None,Metadata,Undefined,0,No matching concept,None,Metadata,Undefined,,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1139002F2050,1139002F2050||カルバマゼピン錠１００ｍｇ「フジナガ」,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,740279,carbamazepine 100 MG Oral Tablet,RxNorm,Drug,Clinical Drug,S,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1139004G1075,1139004G1075||バルプロ酸ナトリウム徐放錠Ａ１００ｍｇ「トーワ」,RINCHU_DRUG,Drug,3,Y,U,1,0,No matching concept,None,Metadata,Undefined,0,No matching concept,None,Metadata,Undefined,,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1139004G2039,1139004G2039||セレニカＲ錠200mg,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,40238003,valproic acid 200 MG Delayed Release Oral Tablet,RxNorm,Drug,Clinical Drug,S,2011-05-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1141001X1045,1141001X1045||アセトアミノフェン「ヨシダ」,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,40721165,Acetaminophen 1000 MG Oral Powder,RxNorm Extension,Drug,Clinical Drug,S,2018-06-04,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1147002F1641,1147002F1641||ジクロフェナクＮａ錠２５ｍｇ「ＴＣＫ」,RINCHU_DRUG,Drug,3,Y,U,1,0,No matching concept,None,Metadata,Undefined,0,No matching concept,None,Metadata,Undefined,,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1147002F1650,1147002F1650||ジクロフェナクＮａ錠２５ｍｇ「サワイ」,RINCHU_DRUG,Drug,3,Y,U,1,0,No matching concept,None,Metadata,Undefined,0,No matching concept,None,Metadata,Undefined,,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1147002N1204,1147002N1204||ジクロフェナクＮａ徐放カプセル３７．５ｍｇ「ＺＥ」,RINCHU_DRUG,Drug,3,Y,U,1,0,No matching concept,None,Metadata,Undefined,0,No matching concept,None,Metadata,Undefined,,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1147700J1057,1147700J1057|100817302|ボルタレン坐薬12.5mg,RINCHU_DRUG,Drug,3,Y,U,1,0,No matching concept,None,Metadata,Undefined,0,No matching concept,None,Metadata,Undefined,,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1147700J3254,1147700J3254||ジクロフェナクナトリウム坐剤５０ｍｇ「日医工」,RINCHU_DRUG,Drug,3,Y,U,1,0,No matching concept,None,Metadata,Undefined,0,No matching concept,None,Metadata,Undefined,,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1149001F2192,1149001F2192||イブプロフェン錠２００ｍｇ「タイヨー」,RINCHU_DRUG,Drug,3,Y,U,1,0,No matching concept,None,Metadata,Undefined,0,No matching concept,None,Metadata,Undefined,,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1149019F1641,1149019F1641||ロキソプロフェンＮａ錠６０ｍｇ「ＫＮ」,RINCHU_DRUG,Drug,3,N,N,1,,,,,,,,,,,,,,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1149019F1668,1149019F1668||ロキソプロフェンＮａ錠６０ｍｇ「アメル」,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,19106551,loxoprofen 60 MG Oral Tablet,RxNorm,Drug,Clinical Drug,S,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1149019F1757,1149019F1757||ロキソプロフェンＮａ錠６０ｍｇ「ＫＯ」,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,19106551,loxoprofen 60 MG Oral Tablet,RxNorm,Drug,Clinical Drug,S,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1149029F1130,1149029F1130||ザルトプロフェン錠80mg「日医工」,RINCHU_DRUG,Drug,3,Y,U,1,0,No matching concept,None,Metadata,Undefined,0,No matching concept,None,Metadata,Undefined,,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1149032F2139,1149032F2139||エトドラク錠200mg「トーワ」,RINCHU_DRUG,Drug,3,Y,U,1,0,No matching concept,None,Metadata,Undefined,0,No matching concept,None,Metadata,Undefined,,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1149035F2183,1149035F2183||メロキシカム錠10mg「トーワ」,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,35140498,meloxicam 10 MG Oral Tablet,RxNorm Extension,Drug,Clinical Drug,S,2019-03-11,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1149037F1127,1149037F1127||セレコキシブ錠１００ｍｇ「サンド」,RINCHU_DRUG,Drug,3,Y,U,1,0,No matching concept,None,Metadata,Undefined,0,No matching concept,None,Metadata,Undefined,,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1149037F2158,1149037F2158||セレコキシブ錠２００ｍｇ「日医工」,RINCHU_DRUG,Drug,3,Y,U,1,0,No matching concept,None,Metadata,Undefined,0,No matching concept,None,Metadata,Undefined,,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1149037F2182,1149037F2182||セレコキシブ錠２００ｍｇ「ファイザー」,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,19107261,celecoxib 200 MG Oral Tablet,RxNorm,Drug,Clinical Drug,S,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1149117F1250,1149117F1250||トアラセット配合錠「三笠」,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,1103359,acetaminophen 325 MG / tramadol hydrochloride 37.5 MG Oral Tablet,RxNorm,Drug,Clinical Drug,S,2009-04-05,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1169101F3033,1169101F3033||ドパコール配合錠Ｌ５０,RINCHU_DRUG,Drug,3,Y,U,1,0,No matching concept,None,Metadata,Undefined,0,No matching concept,None,Metadata,Undefined,,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1172013F1030,1172013F1030||ピーゼットシー糖衣錠2mg,RINCHU_DRUG,Drug,3,Y,U,1,0,No matching concept,None,Metadata,Undefined,0,No matching concept,None,Metadata,Undefined,,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1172014F2163,1172014F2163||レボメプロマジン錠２５ｍｇ「ツルハラ」,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,19022286,methotrimeprazine 25 MG Oral Tablet,RxNorm,Drug,Clinical Drug,S,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1179025F1280,1179025F1280||エチゾラム錠０．５ｍｇ「ＴＣＫ」,RINCHU_DRUG,Drug,3,Y,U,1,0,No matching concept,None,Metadata,Undefined,0,No matching concept,None,Metadata,Undefined,,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1179025F1360,1179025F1360||エチゾラム錠０．５ｍｇ「ＮＩＧ」,RINCHU_DRUG,Drug,3,Y,U,1,0,No matching concept,None,Metadata,Undefined,0,No matching concept,None,Metadata,Undefined,,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1179038F2151,1179038F2151||リスペリドン錠2mg「ヨシトミ」,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,736053,risperidone 2 MG Oral Tablet,RxNorm,Drug,Clinical Drug,S,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1179038F5037,1179038F5037||リスペリドンＯＤ錠1mg「サワイ」,RINCHU_DRUG,Drug,3,Y,U,1,0,No matching concept,None,Metadata,Undefined,0,No matching concept,None,Metadata,Undefined,,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1179038S3024,1179038S3024||リスペリドン内用液分包1mg「アメル」  0.1％1ｍＬ,RINCHU_DRUG,Drug,3,Y,U,1,0,No matching concept,None,Metadata,Undefined,0,No matching concept,None,Metadata,Undefined,,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1179041F1262,1179041F1262||パロキセチン錠１０ｍｇ「日医工」,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,35604569,paroxetine hydrochloride 10 MG Oral Tablet,RxNorm,Drug,Clinical Drug,S,2016-05-02,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1179041F3052,1179041F3052||パロキセチン錠５ｍｇ「ＤＳＥＰ」,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,35157337,Paroxetine 5 MG Oral Tablet,RxNorm Extension,Drug,Clinical Drug,S,2019-03-11,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1179041F3095,1179041F3095||パロキセチン錠５ｍｇ「ＮＰ」,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,35157337,Paroxetine 5 MG Oral Tablet,RxNorm Extension,Drug,Clinical Drug,S,2019-03-11,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1179044F1100,1179044F1100||オランザピン錠２．５ｍｇ「杏林」,RINCHU_DRUG,Drug,3,Y,U,1,0,No matching concept,None,Metadata,Undefined,0,No matching concept,None,Metadata,Undefined,,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1179044F3196,1179044F3196||オランザピン錠１０ｍｇ「明治」,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,785821,olanzapine 10 MG Oral Tablet,RxNorm,Drug,Clinical Drug,S,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1179044F4028,1179044F4028||ジプレキサザイディス錠 5mg,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,785842,olanzapine 5 MG Disintegrating Oral Tablet,RxNorm,Drug,Clinical Drug,S,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1179044F4150,1179044F4150||オランザピンＯＤ錠５ｍｇ「ヨシトミ」,RINCHU_DRUG,Drug,3,Y,U,1,0,No matching concept,None,Metadata,Undefined,0,No matching concept,None,Metadata,Undefined,,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1179044F5024,1179044F5024||ジプレキサザイディス錠10mg,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,19079152,olanzapine 10 MG Disintegrating Oral Tablet,RxNorm,Drug,Clinical Drug,S,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1179044F6128,1179044F6128||2.5mg オランザピンOD錠「明治」,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,43733346,olanzapine 2.5 MG Disintegrating Oral Tablet,RxNorm Extension,Drug,Clinical Drug,S,2017-08-24,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1179045F1104,1179045F1104||アリピプラゾール錠３ｍｇ「日医工」,RINCHU_DRUG,Drug,3,Y,U,1,0,No matching concept,None,Metadata,Undefined,0,No matching concept,None,Metadata,Undefined,,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1179045F2127,1179045F2127||アリピプラゾール錠６ｍｇ「明治」,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,35160962,aripiprazole 6 MG Oral Tablet,RxNorm Extension,Drug,Clinical Drug,S,2019-03-11,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1179045F6114,1179045F6114||アリピプラゾールＯＤ錠１２ｍｇ「ニプロ」,RINCHU_DRUG,Drug,3,Y,U,1,0,No matching concept,None,Metadata,Undefined,0,No matching concept,None,Metadata,Undefined,,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1179046F1150,1179046F1150||セルトラリン錠２５ｍｇ「タナベ」,RINCHU_DRUG,Drug,3,Y,U,1,0,No matching concept,None,Metadata,Undefined,0,No matching concept,None,Metadata,Undefined,,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1179046F4035,1179046F4035||セルトラリンＯＤ錠２５ｍｇ「アメル」,RINCHU_DRUG,Drug,3,Y,U,1,0,No matching concept,None,Metadata,Undefined,0,No matching concept,None,Metadata,Undefined,,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1179052M2118,1179052M2118||デュロキセチンカプセル３０ｍｇ「トーワ」,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,41180028,duloxetine 30 MG Oral Capsule,RxNorm Extension,Drug,Clinical Drug,S,2017-08-24,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1179053G3026,1179053G3026||インヴェガ錠９ｍｇ,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,19134802,paliperidone 9 MG Extended Release Oral Tablet,RxNorm,Drug,Clinical Drug,S,2009-05-03,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1179058F4020,1179058F4020||レキサルティＯＤ錠１ｍｇ,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,46275312,brexpiprazole 1 MG,RxNorm,Drug,Clinical Drug Comp,S,2015-09-08,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1179061F1022,1179061F1022||ラツーダ錠２０ｍｇ,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,42707649,lurasidone hydrochloride 20 MG Oral Tablet,RxNorm,Drug,Clinical Drug,S,2012-05-07,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1179061F4021,1179061F4021||ラツーダ錠８０ｍｇ,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,40231374,lurasidone hydrochloride 80 MG Oral Tablet,RxNorm,Drug,Clinical Drug,S,2010-12-05,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1190012F2049,1190012F2049||ドネペジル塩酸塩錠５ｍｇ「ＤＳＥＰ」,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,40223778,donepezil hydrochloride 5 MG Oral Tablet,RxNorm,Drug,Clinical Drug,S,2010-08-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1190012F3290,1190012F3290||ドネペジル塩酸塩ＯＤ錠３ｍｇ「オーハラ」,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,35149027,donepezil 3 MG Disintegrating Oral Tablet,RxNorm Extension,Drug,Clinical Drug,S,2019-03-11,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1190012F4165,1190012F4165||ドネペジル塩酸塩ＯＤ錠５ｍｇ「サワイ」,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,40223776,donepezil hydrochloride 5 MG Disintegrating Oral Tablet,RxNorm,Drug,Clinical Drug,S,2010-08-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1190012F4190,1190012F4190||ドネペジル塩酸塩ＯＤ錠５ｍｇ「タナベ」,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,40223776,donepezil hydrochloride 5 MG Disintegrating Oral Tablet,RxNorm,Drug,Clinical Drug,S,2010-08-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1190012F6257,1190012F6257||ドネペジル塩酸塩ＯＤ錠１０ｍｇ「日医工」,RINCHU_DRUG,Drug,3,Y,U,1,0,No matching concept,None,Metadata,Undefined,0,No matching concept,None,Metadata,Undefined,,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1190014F2064,1190014F2064||タルチレリンＯＤ錠５ｍｇ「サワイ」,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,35155900,taltirelin hydrate 5 MG Disintegrating Oral Tablet,RxNorm Extension,Drug,Clinical Drug,S,2019-03-11,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1190015F1038,1190015F1038||ナルフラフィン塩酸塩ＯＤ錠２．５μｇ「サワイ」,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,35131786,nalfurafine hydrochloride 0.0025 MG Disintegrating Oral Tablet,RxNorm Extension,Drug,Clinical Drug,S,2019-03-11,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1190016F1040,1190016F1040||ラメルテオン錠８ｍｇ「ＪＧ」,RINCHU_DRUG,Drug,3,Y,U,1,0,No matching concept,None,Metadata,Undefined,0,No matching concept,None,Metadata,Undefined,,1970-01-01,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1190017F1177,1190017F1177||プレガバリンＯＤ錠２５ｍｇ「武田テバ」,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,35147192,pregabalin 25 MG Disintegrating Oral Tablet,RxNorm Extension,Drug,Clinical Drug,S,2019-03-11,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1190017F2220,1190017F2220||プレガバリンＯＤ錠７５ｍｇ「フェルゼン」,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,35142699,pregabalin 75 MG Disintegrating Oral Tablet,RxNorm Extension,Drug,Clinical Drug,S,2019-03-11,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1190017F3200,1190017F3200||プレガバリンＯＤ錠１５０ｍｇ「ニプロ」,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,35146120,pregabalin 150 MG Disintegrating Oral Tablet,RxNorm Extension,Drug,Clinical Drug,S,2019-03-11,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1190018F4030,1190018F4030||メマンチン塩酸塩ＯＤ錠５ｍｇ「ＤＳＥＰ」,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,36893645,Memantine 5 MG Disintegrating Oral Tablet,RxNorm Extension,Drug,Clinical Drug,S,2017-08-24,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1190018F5037,1190018F5037||メマンチン塩酸塩ＯＤ錠１０ｍｇ「ＤＳＥＰ」,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,43733347,Memantine 10 MG Disintegrating Oral Tablet,RxNorm Extension,Drug,Clinical Drug,S,2017-08-24,2099-12-31,
drug_source_value,PrescriptionData,pres_medicine_cd_yj,1190019F5023,1190019F5023||レミニールＯＤ錠８ｍｇ,RINCHU_DRUG,Drug,3,Y,Y,1,0,No matching concept,None,Metadata,Undefined,35138022,Galantamine 8 MG Disintegrating Oral Tablet,RxNorm Extension,Drug,Clinical Drug,S,2019-03-11,2099-12-31,
