source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
"E30280401200000C6",0,"RINCHU_OBX_CD","心筋トロポニン I",3021337,"LOINC",19700101,20991231,""
"E30290401200000C6",0,"RINCHU_OBX_CD","フェリチン",3001122,"LOINC",19700101,20991231,""
"E30570401200000F8",0,"RINCHU_OBX_CD","シアル化糖鎖抗原KL-6",1002244,"LOINC",20191213,20991231,""
"E40010401200000C6",0,"RINCHU_OBX_CD","癌胎児性抗原(CEA)",3003785,"LOINC",19700101,20991231,""
"E40020401200000C6",0,"RINCHU_OBX_CD","α-フェトプロテイン(AFP)",3009306,"LOINC",19700101,20991231,""
"E40160401200000F8",0,"RINCHU_OBX_CD","CA125",3037551,"LOINC",19700101,20991231,""
"E40210401200000F8",0,"RINCHU_OBX_CD","CA19-9",3022914,"LOINC",20000301,20991231,""
"E40320401200000C6",0,"RINCHU_OBX_CD","扁平上皮癌関連抗原(SCC抗原)",3005411,"LOINC",19961101,20991231,""
"E40330401200000C6",0,"RINCHU_OBX_CD","前立腺特異抗原(PSA)",3013603,"LOINC",19700101,20991231,""
"E40390401200000C6",0,"RINCHU_OBX_CD","サイトケラチン19フラグメント(シフラ)",3000659,"LOINC",20000707,20991231,""
"E40450401200000C6",0,"RINCHU_OBX_CD","神経特異性エノラーゼ(NSE)",3028531,"LOINC",19700101,20991231,""
"E40500401200000B9",0,"RINCHU_OBX_CD","PIVKA-Ⅱ",0,"None",19700101,20991231,
"E5001040120000006",0,"RINCHU_OBX_CD","抗核抗体(FA法)-抗体価",3030077,"LOINC",20021122,20991231,""
"E5001040320000002",0,"RINCHU_OBX_CD","抗核抗体(FA法を除く)-判定",3050002,"LOINC",20061110,20991231,""
"E50040401200000F8",0,"RINCHU_OBX_CD","抗DNA抗体",3023420,"LOINC",19700101,20991231,""
"E50390401200000F8",0,"RINCHU_OBX_CD","リウマトイド因子(RF)",3021614,"LOINC",19700101,20991231,""
"H10160401200000J5",0,"RINCHU_OBX_CD","甲状腺刺激ホルモン(TSH)",3009201,"LOINC",19700101,20991231,""
"H20020401200000E3",0,"RINCHU_OBX_CD","遊離トリヨードサイロニン(FT3)",3026925,"LOINC",19700101,20991231,""
"H20060401200000C2",0,"RINCHU_OBX_CD","遊離サイロキシン(FT4)",3008598,"LOINC",19700101,20991231,""
"H30040401200000E3",0,"RINCHU_OBX_CD","副甲状腺ホルモン (PTH)-インタクト",3000067,"LOINC",19700101,20991231,""
"H40050401200000H0",0,"RINCHU_OBX_CD","コルチゾール",3009682,"LOINC",19700101,20991231,""
"H70010401200000J5",0,"RINCHU_OBX_CD","インスリン(IRI)",3016244,"LOINC",19700101,20991231,""
"H70050401100000C6",0,"RINCHU_OBX_CD","尿中Ｃペプチド",3010623,"LOINC",19700101,20991231,""
"H70050401200000C6",0,"RINCHU_OBX_CD","C-ペプチド(CPR)",3010084,"LOINC",19700101,20991231,""
"H80390401200000E3",0,"RINCHU_OBX_CD","BNP",3011960,"LOINC",19700101,20991231,""
"H80400401200000E3",0,"RINCHU_OBX_CD","NT-proBNP",3029187,"LOINC",19700101,20991231,""
"L20080401200000A0",0,"RINCHU_OBX_CD","推定糸球体濾過率(eGFR)",40771922,"LOINC",20111101,20991231,""
"V2010040120000006",0,"RINCHU_OBX_CD","HBs抗原半定量",4168615,"SNOMED",20020131,20991231,""
"V2010040120000034",0,"RINCHU_OBX_CD","HBs抗原定量（測定値）",4168615,"SNOMED",20020131,20991231,""
"V20100401200000E9",0,"RINCHU_OBX_CD","HBs抗原定量（測定値）",0,"None",19700101,20991231,
"V20100401200000F8",0,"RINCHU_OBX_CD","HBs抗原定量（測定値）",40761553,"LOINC",20100217,20991231,""
"V2010040320000002",0,"RINCHU_OBX_CD","HBs抗原定性（検出）",3019284,"LOINC",19700101,20991231,""
"V2011040120000006",0,"RINCHU_OBX_CD","HBs抗体半定量",3027726,"LOINC",20020520,20991231,""
"V20110401200000B9",0,"RINCHU_OBX_CD","HBs抗体定量（測定値）",3023421,"LOINC",19980604,20991231,""
"V2011040320000002",0,"RINCHU_OBX_CD","HBs抗体定性（判定）",3017797,"LOINC",19700101,20991231,""
"V2168040120000006",0,"RINCHU_OBX_CD","HCV抗体半定量",37208657,"SNOMED",20190601,20991231,""
"V2168040120000034",0,"RINCHU_OBX_CD","HCV抗体定量（測定値）",1091388,"LOINC",20240806,20991231,""
"V21680401200000F8",0,"RINCHU_OBX_CD","HCV抗体定量（測定値）",0,"None",19700101,20991231,
"V2168040320000002",0,"RINCHU_OBX_CD","HCV抗体定性（判定）",3017143,"LOINC",19980604,20991231,""
"V2171040120000048",0,"RINCHU_OBX_CD","HCVコア蛋白",40758044,"LOINC",20090123,20991231,""
"V2184040120000080",0,"RINCHU_OBX_CD","HCV-RNA定量（測定値）",3049680,"LOINC",20061026,20991231,""
"V2184040320000002",0,"RINCHU_OBX_CD","HCV-RNA定量（判定）",3021125,"LOINC",19700101,20991231,""
